SMILES	odor
CC(C1=CC=CC=C1)O	chemical
CC(C1=CC=CC=C1)O	fresh
CC(C1=CC=CC=C1)O	sweet
CC(C1=CC=CC=C1)O	almond
CC(C1=CC=CC=C1)O	gardenia
CC(C1=CC=CC=C1)O	naphthyl
CC(C1=CC=CC=C1)O	medicinal
CC(C1=CC=CC=C1)O	camphoraceous
CC(C1=CC=CC=C1)O	mild
CC(C1=CC=CC=C1)O	floral
CC(C1=CC=CC=C1)O	weak
CC(C1=CC=CC=C1)O	bitter
CC(C1=CC=CC=C1)OC(=O)C	apple
CC(C1=CC=CC=C1)OC(=O)C	apricot
CC(C1=CC=CC=C1)OC(=O)C	gardenia
CC(C1=CC=CC=C1)OC(=O)C	green
CC(C1=CC=CC=C1)OC(=O)C	pineapple
CC(C1=CC=CC=C1)OC(=O)C	plum
CC(C1=CC=CC=C1)OC(=O)C	musty
CC(C1=CC=CC=C1)OC(=O)C	leafy
CC(C1=CC=CC=C1)OC(=O)C	rhubarb
CC(C1=CC=CC=C1)OC(=O)C	seedy
CC(C1=CC=CC=C1)OC(=O)C	berry
CC(C1=CC=CC=C1)OC(=O)C	sweet
CC(C1=CC=CC=C1)OC(=O)C	floral
CC(C1=CC=CC=C1)OC(=O)C	fruity
CC(C1=CC=CC=C1)OC(=O)C	herbaceous
CC(C1=CC=CC=C1)OC(=O)C	fruity
CC(C1=CC=CC=C1)OC(=O)C	floral
CC(C1=CC=CC=C1)OC(=O)C	jasmine
CC(C1=CC=CC=C1)OC(=O)C	mimosa
CC(C1=CC=CC=C1)OC(=O)C	gardenia
CC(C1=CC=CC=C1)OC(=O)C	apricot
CC(C1=CC=CC=C1)OC(=O)C	apple
CC(C1=CC=CC=C1)OC=O	green
CC(C1=CC=CC=C1)OC=O	floral
CC(C1=CC=CC=C1)OC=O	woody
CC(C1=CC=CC=C1)OC=O	mimosa
CC(C1=CC=CC=C1)OC=O	gardenia
CC(C1=CC=CC=C1)S	sulfurous
CC(C1=CC=CC=C1)S	floral
CC(C1=CC=CC=C1)S	tropical
CC(C1=CC=CC=C1)S	meaty
CC(C1=CC=CS1)S	strong
CC(C1=CC=CS1)S	mercaptan
CC(C1C2CCC(C2)C1(C)C)O	sweet
CC(C1C2CCC(C2)C1(C)C)O	fresh
CC(C1C2CCC(C2)C1(C)C)O	patchouli
CC(C1C2CCC(C2)C1(C)C)O	woody
CC(C1C2CCC(C2)C1(C)C)O	earthy
CC(C1C2CCC(C2)C1(C)C)O	vetiver
CC(C1C2CCC(C2)C1(C)C)O	herbaceous
CC(C1CCCC(C1)(C)C)O	camphoraceous
CC(C1CCCC(C1)(C)C)O	minty
CC(C1CCCC(C1)(C)C)OC(=O)C	floral
CC(C1CCCC(C1)(C)C)OC(=O)C	rose
CC(C1CCCC(C1)(C)C)OC(=O)C	musk
CC(C1CCCC(C1)(C)C)OC(=O)C	fruity
CC(C1CCCC(C1)(C)C)OC(=O)C	geranium
CC(C1CCCC(C1)(C)C)OC(C)(C)COC(=O)C2CC2	musk
CC(C1CCCC(C1)(C)C)OC=O	woody
CC(C1CCCC(C1)(C)C)OC=O	herbaceous
CC(C1CCCC(C1)(C)C)OC=O	fruity
CC(C1CCCC(C1)(C)C)OC=O	apple
CC(C1CCCC(C1)(C)C)OC=O	fresh
CC(C1CCCC(C1)(C)C)OC=O	seashore
CC(C1OCCO1)C2=CC=CC=C2	floral
CC(C1OCCO1)C2=CC=CC=C2	green
CC(C1OCCO1)C2=CC=CC=C2	mushroom
CC(C1OCCO1)C2=CC=CC=C2	earthy
CC(C1OCCO1)C2=CC=CC=C2	gardenia
CC(C1OCCO1)C2=CC=CC=C2	reseda
CC(C1OCCO1)C2=CC=CC=C2	rhubarb
CC(C1OCCO1)C2=CC=CC=C2	fungal
CC(CC(=O)C)S	meaty
CC(CC(=O)C)S	pungent
CC(CC(=O)C)SCC1=CC=CO1	meaty
CC(CC(=O)OC)O	apple
CC(CC(=O)OC)O	fruity
CC(CC(=O)OC)O	green
CC(CC(=O)OC)O	winey
CC(CC(=O)OC)SC	sweet
CC(CC(=O)OC)SC	cooked
CC(CC(=O)OCC=C)CC(C)(C)C	fruity
CC(CC(=O)OCC=C)CC(C)(C)C	pineapple
CC(CC(=O)OCC=C)CC(C)(C)C	spicy
CC(CC(C)(C)C#N)C1=CC=CC=C1	citrus
CC(CC(C)(C)C#N)C1=CC=CC=C1	gardenia
CC(CC(C)(C)C#N)C1=CC=CC=C1	grapefruit
CC(CC(C)(C)C#N)C1=CC=CC=C1	burnt
CC(CC(C)(C)C#N)C1=CC=CC=C1	leafy
CC(CC(C)(C)C#N)C1=CC=CC=C1	vetiver
CC(CC(C)(C)C#N)C1=CC=CC=C1	autumn
CC(CC(C)(C)C)C(=C)C=O	minty
CC(CC(C)(C)C)C(=C)C=O	camphoraceous
CC(CC(C)(C)C)C(C)C=O	aldehydic
CC(CC(C)(C)C)C(C)C=O	floral
CC(CC(C)(C)C)C(C)C=O	citrus
CC(CC(C)(C)C1=CC=CC=C1)O	floral
CC(CC(C)(C)C1=CC=CC=C1)O	green
CC(CC(C)(C)C1=CC=CC=C1)O	hyacinth
CC(CC(C)(C)C1=CC=CC=C1)O	lilac
CC(CC(C)(C)C1=CC=CC=C1)O	muguet
CC(CC(C)(C)C1=CC=CC=C1)OC(=O)C	green
CC(CC(C)(C)C1=CC=CC=C1)OC(=O)C	oily
CC(CC(C)(C)C1=CC=CC=C1)OC(=O)C	gardenia
CC(CC(C)(C)C1=CC=CC=C1)OC(=O)C	grapefruit
CC(CC(C)(C)C1=CC=CC=C1)OC(=O)C	woody
CC(CC(C)(C)C1=CC=CC=C1)OC(=O)C	balsamic
CC(CC(C)(C)C1=CC=CC=C1)OC(=O)C	fresh
CC(CC(C)(C)S)O	floral
CC(CC(C)(C)S)O	grapefruit
CC(CC(C)(C)S)O	lemon
CC(CC(C)C1=CC=CC=C1)CO	citrus
CC(CC(C)C1=CC=CC=C1)CO	vetiver
CC(CC(C)C1=CC=CC=C1)CO	green
CC(CC(C)C1=CC=CC=C1)CO	grapefruit
CC(CC(C)C1=CC=CC=C1)CO	rhubarb
CC(CC(C)C1=CC=CC=C1)CO	floral
CC(CC=C(C)CCCC(=C)C)C=O	floral
CC(CC=C(C)CCCC(=C)C)C=O	aldehydic
CC(CC=C(C)CCCC(=C)C)C=O	powdery
CC(CC=C(C)CCCC(=C)C)C=O	citrus
CC(CC=C(C)CCCC(=C)C)C=O	fruity
CC(CC=C(C)CCCC(=C)C)C=O	animal
CC(CC=C(C)CCCC(=C)C)C=O	wax
CC(CC=C(C)CCCC(=C)C)C=O	sweet
CC(CC=C)C(=O)O	cheese
CC(CC=C)C(=O)O	fruity
CC(CC=C)O	fruity
CC(CC=O)C1=CC(=CC=C1)C(=C)C	fresh
CC(CC=O)C1=CC(=CC=C1)C(=C)C	ozone
CC(CC=O)C1=CC(=CC=C1)C(=C)C	cortex
CC(CC=O)C1=CC(=CC=C1)C(=C)C	green
CC(CC=O)C1=CC(=CC=C1)C(=C)C	floral
CC(CC=O)C1=CC(=CC=C1)C(=C)C	melon
CC(CC=O)C1=CC=CC=C1	green
CC(CC=O)C1=CC=CC=C1	herbaceous
CC(CC=O)C1=CC=CC=C1	hyacinth
CC(CC=O)C1=CC=CC=C1	foliage
CC(CC=O)CC(C)(C)C	grassy
CC(CC=O)CC(C)(C)C	weedy
CC(CC=O)CC(C)(C)C	green
CC(CC=O)CC(C)(C)C	citrus
CC(CC=O)CC(C)(C)C	fatty
CC(CC=O)CC(C)(C)C	natural
CC(CC=O)CC(C)(C)C	earthy
CC(CC=O)CC(C)(C)C	aldehydic
CC(CC=O)CC(C)(C)C	dry
CC(CC=O)CC(C)(C)C	powerful
CC(CC=O)CC(C)(C)C	pungent
CC(CC=O)CC(C)(C)C	fresh
CC(CC=O)CC(C)(C)C	clean
CC(CC=O)SC	green
CC(CC=O)SC	musk
CC(CC=O)SC	potato
CC(CC=O)SC	buchu
CC(CC=O)SC	potato
CC(CC=O)SC	chip
CC(CC=O)SC	sulfurous
CC(CC=O)SC	vegetable
CC(CC=O)SC	cabbage
CC(CC=O)SC	fishy
CC(CC=O)SC	potato
CC(CC=O)SC	chip
CC(CC1=CC=C(C=C1)C(C)(C)C)C=NC2=CC=CC=C2C(=O)OC	green
CC(CC1=CC=C(C=C1)C(C)(C)C)C=NC2=CC=CC=C2C(=O)OC	orange
CC(CC1=CC=C(C=C1)C(C)(C)C)C=NC2=CC=CC=C2C(=O)OC	flower
CC(CC1=CC=C(C=C1)C(C)(C)C)C=NC2=CC=CC=C2C(=O)OC	lily
CC(CC1=CC=C(C=C1)C(C)(C)C)C=NC2=CC=CC=C2C(=O)OC	floral
CC(CC1=CC=C(C=C1)C(C)(C)C)C=NC2=CC=CC=C2C(=O)OC	citrus
CC(CC1=CC=C(C=C1)C(C)(C)C)C=NC2=CC=CC=C2C(=O)OC	fresh
CC(CC1=CC=C(C=C1)C(C)(C)C)C=NC2=CC=CC=C2C(=O)OC	muguet
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	floral
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	lily
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	floral
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	lily
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	of
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	the
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	valley
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	floral
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	muguet
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	watery
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	green
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	powdery
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	cumin
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	fresh
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	light
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	lily
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	of
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	the
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	valley
CC(CC1=CC=C(C=C1)OC)C=NC2=CC=CC=C2C(=O)OC	floral
CC(CC1=CC=C(C=C1)OC)C=NC2=CC=CC=C2C(=O)OC	sweet
CC(CC1=CC=C(C=C1)OC)C=NC2=CC=CC=C2C(=O)OC	anisic
CC(CC1=CC=C(C=C1)OC)C=NC2=CC=CC=C2C(=O)OC	hawthorn
CC(CC1=CC=C(C=C1)OC)C=NC2=CC=CC=C2C(=O)OC	green
CC(CC1=CC=C(C=C1)OC)C=NC2=CC=CC=C2C(=O)OC	cortex
CC(CC1=CC=C(C=C1)OC)C=NC2=CC=CC=C2C(=O)OC	mimosa
CC(CC1=CC=C(C=C1)OC)C=NC2=CC=CC=C2C(=O)OC	spicy
CC(CC1=CC=C(C=C1)OC)C=NC2=CC=CC=C2C(=O)OC	powdery
CC(CC1=CC=C(C=C1)OC)C=O	sweet
CC(CC1=CC=C(C=C1)OC)C=O	anisic
CC(CC1=CC=C(C=C1)OC)C=O	basil
CC(CC1=CC=C(C=C1)OC)C=O	fennel
CC(CC1=CC=C(C=C1)OC)C=O	raspberry
CC(CC1=CC=C(C=C1)OC)C=O	green
CC(CC1=CC=CC=C1)(C=C)C#N	aldehydic
CC(CC1=CC=CC=C1)(C=C)C#N	spicy
CC(CC1=CC=CC=C1)(C=C)C#N	herbaceous
CC(CC1=CC=CC=C1)(C=C)C#N	green
CC(CC1=CC=CC=C1)(C=C)C#N	pepper
CC(CC1=CC=CC=C1)(C=C)C#N	sweet
CC(CC1=CC=CC=C1)C(C)O	floral
CC(CC1=CC=CC=C1)C(C)O	muguet
CC(CC1=CC=CC=C1)C(C)O	green
CC(CC1=CC=CC=C1)C(C)O	rose
CC(CC1=CC=CC=C1)C(C)O	mentholic
CC(CC1=CC=CC=C1)COC	floral
CC(CC1=CC=CC=C1)COC	green
CC(CC1=CC=CC=C1)COC	rose
CC(CC1=CC=CC=C1)COC	petal
CC(CC1=CC=CC=C1)COC	fruity
CC(CC1=CC=CC=C1)O	floral
CC(CC1=CC=CC=C1)O	rose
CC(CC1=CC2=C(C=C1)OCO2)C=NC3=CC=CC=C3C(=O)OC	fresh
CC(CC1=CC2=C(C=C1)OCO2)C=NC3=CC=CC=C3C(=O)OC	green
CC(CC1=CC2=C(C=C1)OCO2)C=NC3=CC=CC=C3C(=O)OC	floral
CC(CC1=CC2=C(C=C1)OCO2)C=NC3=CC=CC=C3C(=O)OC	orange
CC(CC1=CC2=C(C=C1)OCO2)C=NC3=CC=CC=C3C(=O)OC	flower
CC(CC1=CC2=C(C=C1)OCO2)C=NC3=CC=CC=C3C(=O)OC	ozone
CC(CC1=CC2=C(C=C1)OCO2)C=NC3=CC=CC=C3C(=O)OC	leafy
CC(CC1=CC2=C(C=C1)OCO2)C=NC3=CC=CC=C3C(=O)OC	cortex
CC(CC1=CC2=C(C=C1)OCO2)C=O	herbaceous
CC(CC1=CC2=C(C=C1)OCO2)C=O	floral
CC(CC1=CC2=C(C=C1)OCO2)C=O	green
CC(CC1=CC2=C(C=C1)OCO2)C=O	watery
CC(CC1=CC2=C(C=C1)OCO2)C=O	fresh
CC(CC1=CC2=C(C=C1)OCO2)C=O	ozone
CC(CC1=CC2=C(C=C1)OCO2)C=O	cyclamen
CC(CC1=CC2=C(C=C1)OCO2)C=O	hay
CC(CC1=CC2=C(C=C1)OCO2)C=O	marine
CC(CC1=CC2=C(C=C1)OCO2)C=O	fruity
CC(CC1=CC2=C(C=C1)OCO2)C=O	cumin
CC(CCC(C(=C)C)O)CCO	floral
CC(CCC(C(=C)C)O)CCO	rose
CC(CCC=C(C)C)C(=C)C=O	bergamot
CC(CCC=C(C)C)C(=C)C=O	citrus
CC(CCC=C(C)C)C(=C)C=O	fresh
CC(CCC=C(C)C)C(=C)C=O	green
CC(CCC=C(C)C)C(=C)C=O	woody
CC(CCC=C(C)C)C(=C)C=O	petitgrain
CC(CCC=C(C)C)C=C	floral
CC(CCC=C(C)C)C=C	rose
CC(CCC=C(C)C)C=C	herbaceous
CC(CCC=C(C)C)C=C	citrus
CC(CCC=C(C)C)C=C	terpenic
CC(CCC=C(C)C)C=C.CC(=CCCC(=CCO)C)C.CC(=CCCC(=CC=O)C)C.CC1(C2CCC1(C(C2)O)C)C.COC1=C(C=C(C=C1)CC=C)OC	lemon
CC(CCC=C(C)C)C=O	cantaloupe
CC(CCC=C(C)C)C=O	fruit
CC(CCC=C(C)C)C=O	green
CC(CCC=C(C)C)C=O	melon
CC(CCC=C(C)C)C=O	fresh
CC(CCC=C(C)C)C=O	ozone
CC(CCC=C(C)C)C=O	watermelon
CC(CCC=C(C)C)C=O	sweet
CC(CCC=C(C)C)C=O	clean
CC(CCC=C(C)C)C=O	oily
CC(CCC=C(C)C)C=O	floral
CC(CCC=C(C)C)C=O	strong
CC(CCC=C(C)C)C=O	watery
CC(CCC=C(C)C)C=O	characteristic
CC(CCC=C(C)C)C1CCC(=C)C=C1	sweet
CC(CCC=C(C)C)C1CCC(=C)C=C1	fruit
CC(CCC=C(C)C)C1CCC(=C)C=C1	herbaceous
CC(CCC=C(C)C)C1CCC(=C)C=C1	woody
CC(CCC=C(C)C)C1CCC(=C)C=C1	woody
CC(CCC=C(C)C)C1CCC(=C)C=C1	herbaceous
CC(CCC=C(C)C)C1CCC(=C)C=C1	fruity
CC(CCC=C(C)C)C1CCC(C=C1)(C)O	ginger
CC(CCC=C(C)C)C1CCC(C=C1)(C)O	metallic
CC(CCC=C(C)C)CC#N	citrus
CC(CCC=C(C)C)CC#N	fresh
CC(CCC=C(C)C)CC#N	lemon
CC(CCC=C(C)C)CC#N	metallic
CC(CCC=C(C)C)CC#N	wax
CC(CCC=C(C)C)CC#N	floral
CC(CCC=C(C)C)CC#N	citrus
CC(CCC=C(C)C)CC#N	green
CC(CCC=C(C)C)CC#N	fruity
CC(CCC=C(C)C)CC#N	floral
CC(CCC=C(C)C)CC(=O)O	fatty
CC(CCC=C(C)C)CC(=O)O	cheese
CC(CCC=C(C)C)CC(=O)O	smoky
CC(CCC=C(C)C)CC(=O)O	grassy
CC(CCC=C(C)C)CC(=O)O	floral
CC(CCC=C(C)C)CC(=O)O	green
CC(CCC=C(C)C)CC(=O)O	citronella
CC(CCC=C(C)C)CC(=O)O	vegetable
CC(CCC=C(C)C)CC(=O)O	tobacco
CC(CCC=C(C)C)CC(=O)O	wax
CC(CCC=C(C)C)CC(=O)OC	floral
CC(CCC=C(C)C)CC(=O)OC	dry
CC(CCC=C(C)C)CC(=O)OC	sweet
CC(CCC=C(C)C)CC(=O)OC	weedy
CC(CCC=C(C)C)CC(=O)OC	dusty
CC(CCC=C(C)C)CC(=O)OC	wax
CC(CCC=C(C)C)CC(=O)OC	geranium
CC(CCC=C(C)C)CC(=O)OC	fatty
CC(CCC=C(C)C)CC(=O)OC	fruity
CC(CCC=C(C)C)CC(=O)OC	winey
CC(CCC=C(C)C)CC(C)(C)O	grapefruit
CC(CCC=C(C)C)CC(C)(C)O	citrus
CC(CCC=C(C)C)CC(C)(C)O	floral
CC(CCC=C(C)C)CC(C)(C)O	citronella
CC(CCC=C(C)C)CC(C)O	citronella
CC(CCC=C(C)C)CC(C)O	lemon
CC(CCC=C(C)C)CC(C)O	grapefruit
CC(CCC=C(C)C)CC(C)O	floral
CC(CCC=C(C)C)CC(C)O	citrus
CC(CCC=C(C)C)CC=NC1=CC=CC=C1C(=O)OC	fresh
CC(CCC=C(C)C)CC=NC1=CC=CC=C1C(=O)OC	sharp
CC(CCC=C(C)C)CC=NC1=CC=CC=C1C(=O)OC	citrus
CC(CCC=C(C)C)CC=NC1=CC=CC=C1C(=O)OC	weedy
CC(CCC=C(C)C)CC=NC1=CC=CC=C1C(=O)OC	grassy
CC(CCC=C(C)C)CC=NC1=CC=CC=C1C(=O)OC	woody
CC(CCC=C(C)C)CC=NO	citrus
CC(CCC=C(C)C)CC=NO	bergamot
CC(CCC=C(C)C)CC=NO	lime
CC(CCC=C(C)C)CC=O	cherry
CC(CCC=C(C)C)CC=O	green
CC(CCC=C(C)C)CC=O	lemon
CC(CCC=C(C)C)CC=O	rose
CC(CCC=C(C)C)CC=O	sweet
CC(CCC=C(C)C)CC=O	fatty
CC(CCC=C(C)C)CC=O	dry
CC(CCC=C(C)C)CC=O	floral
CC(CCC=C(C)C)CC=O	herbaceous
CC(CCC=C(C)C)CC=O	wax
CC(CCC=C(C)C)CC=O	aldehydic
CC(CCC=C(C)C)CC=O	citrus
CC(CCC=C(C)C)CC=O	herbaceous
CC(CCC=C(C)C)CC=O	citrus
CC(CCC=C(C)C)CC=O	citrus
CC(CCC=C(C)C)CC=O	herbaceous
CC(CCC=C(C)C)CC=O	fresh
CC(CCC=C(C)C)CC=O	citrus
CC(CCC=C(C)C)CCO	citronella
CC(CCC=C(C)C)CCO	petal
CC(CCC=C(C)C)CCO	rose
CC(CCC=C(C)C)CCO	leafy
CC(CCC=C(C)C)CCO	oily
CC(CCC=C(C)C)CCO	floral
CC(CCC=C(C)C)CCO	rose
CC(CCC=C(C)C)CCO	wax
CC(CCC=C(C)C)CCO	geranium
CC(CCC=C(C)C)CCO	oily
CC(CCC=C(C)C)CCO	powdery
CC(CCC=C(C)C)CCO	geranium
CC(CCC=C(C)C)CCO	rose
CC(CCC=C(C)C)CCO	citrus
CC(CCC=C(C)C)CCO	floral
CC(CCC=C(C)C)CCO	wax
CC(CCC=C(C)C)CCO	leathery
CC(CCC=C(C)C)CCO	sweet
CC(CCC=C(C)C)CCO	green
CC(CCC=C(C)C)CCO	fatty
CC(CCC=C(C)C)CCO	terpenic
CC(CCC=C(C)C)CCOC(=O)C	citrus
CC(CCC=C(C)C)CCOC(=O)C	lime
CC(CCC=C(C)C)CCOC(=O)C	dirty
CC(CCC=C(C)C)CCOC(=O)C	aldehydic
CC(CCC=C(C)C)CCOC(=O)C	floral
CC(CCC=C(C)C)CCOC(=O)C	fresh
CC(CCC=C(C)C)CCOC(=O)C	fruity
CC(CCC=C(C)C)CCOC(=O)C	bergamot
CC(CCC=C(C)C)CCOC(=O)C	rose
CC(CCC=C(C)C)CCOC(=O)C	sweet
CC(CCC=C(C)C)CCOC(=O)C	lemon
CC(CCC=C(C)C)CCOC(=O)C	rose
CC(CCC=C(C)C)CCOC(=O)C	dusty
CC(CCC=C(C)C)CCOC(=O)C	floral
CC(CCC=C(C)C)CCOC(=O)C	green
CC(CCC=C(C)C)CCOC(=O)C	fruity
CC(CCC=C(C)C)CCOC(=O)C	citrus
CC(CCC=C(C)C)CCOC(=O)C	woody
CC(CCC=C(C)C)CCOC(=O)C	tropical
CC(CCC=C(C)C)CCOC(=O)C	fruit
CC(CCC=C(C)C)CCOC(=O)C	fatty
CC(CCC=C(C)C)CCOC(=O)C	bois
CC(CCC=C(C)C)CCOC(=O)C	de
CC(CCC=C(C)C)CCOC(=O)C	rose
CC(CCC=C(C)C)CCOC(=O)C	wax
CC(CCC=C(C)C)CCOC(=O)C	pear
CC(CCC=C(C)C)CCOC(=O)C	apple
CC(CCC=C(C)C)CCOC(=O)C(C)O	floral
CC(CCC=C(C)C)CCOC(=O)C(C)O	lily
CC(CCC=C(C)C)CCOC(=O)C(C)O	of
CC(CCC=C(C)C)CCOC(=O)C(C)O	the
CC(CCC=C(C)C)CCOC(=O)C(C)O	valley
CC(CCC=C(C)C)CCOC(=O)C(C)O	warm
CC(CCC=C(C)C)CCOC(=O)C(C)O	natural
CC(CCC=C(C)C)CCOC(=O)C=C(C)C	floral
CC(CCC=C(C)C)CCOC(=O)C=C(C)C	rose
CC(CCC=C(C)C)CCOC(=O)C=C(C)C	geranium
CC(CCC=C(C)C)CCOC(=O)C=CC1=CC=CC=C1	palmarosa
CC(CCC=C(C)C)CCOC(=O)C=CC1=CC=CC=C1	sweet
CC(CCC=C(C)C)CCOC(=O)C=CC1=CC=CC=C1	cinnamyl
CC(CCC=C(C)C)CCOC(=O)C=CC1=CC=CC=C1	rose
CC(CCC=C(C)C)CCOC(=O)C=CC1=CC=CC=C1	floral
CC(CCC=C(C)C)CCOC(=O)C1=CC=CC=C1	verbena
CC(CCC=C(C)C)CCOC(=O)C1=CC=CC=C1	dried
CC(CCC=C(C)C)CCOC(=O)C1=CC=CC=C1	rose
CC(CCC=C(C)C)CCOC(=O)C1=CC=CC=C1	floral
CC(CCC=C(C)C)CCOC(=O)C1=CC=CC=C1	rose
CC(CCC=C(C)C)CCOC(=O)C1=CC=CC=C1N	sweet
CC(CCC=C(C)C)CCOC(=O)C1=CC=CC=C1N	rose
CC(CCC=C(C)C)CCOC(=O)C1=CC=CC=C1N	fruity
CC(CCC=C(C)C)CCOC(=O)C1=CC=CC=C1N	neroli
CC(CCC=C(C)C)CCOC(=O)C1=CC=CC=C1N	floral
CC(CCC=C(C)C)CCOC(=O)C1=CC=CC=C1N	petitgrain
CC(CCC=C(C)C)CCOC(=O)CC1=CC=CC=C1	sweet
CC(CCC=C(C)C)CCOC(=O)CC1=CC=CC=C1	honey
CC(CCC=C(C)C)CCOC(=O)CC1=CC=CC=C1	rose
CC(CCC=C(C)C)CCOC(=O)CC1=CC=CC=C1	wax
CC(CCC=C(C)C)CCOC(=O)CC1=CC=CC=C1	floral
CC(CCC=C(C)C)CCOC(=O)CC1=CC=CC=C1	fresh
CC(CCC=C(C)C)CCOC(=O)CC1=CC=CC=C1	herbaceous
CC(CCC=C(C)C)CCOC(C)OC	citrus
CC(CCC=C(C)C)CCOC(C)OC	natural
CC(CCC=C(C)C)CCOC(C)OC	lemon
CC(CCC=C(C)C)CCOC=O	apricot
CC(CCC=C(C)C)CCOC=O	honey
CC(CCC=C(C)C)CCOC=O	peach
CC(CCC=C(C)C)CCOC=O	plum
CC(CCC=C(C)C)CCOC=O	rose
CC(CCC=C(C)C)CCOC=O	floral
CC(CCC=C(C)C)CCOC=O	bergamot
CC(CCC=C(C)C)CCOC=O	cucumber
CC(CCC=C(C)C)CCOC=O	sweet
CC(CCC=C(C)C)CCOC=O	green
CC(CCC=C(C)C)CCOC=O	wax
CC(CCC=C(C)C)CCOC=O	citrus
CC(CCC=C(C)C)CCOC=O	fruity
CC(CCC=C(C)C)CCOC=O	mandarin
CC(CCC=C(C)C)CCOCC=O	sweet
CC(CCC=C(C)C)CCOCC=O	wax
CC(CCC=C(C)C)CCOCC=O	floral
CC(CCC=C(C)C)CCOCC=O	aldehydic
CC(CCC=C(C)C)CCOCC=O	muguet
CC(CCC=C(C)C)CCOCC=O	fresh
CC(CCC=C(C)C)CCOCC=O	honeysuckle
CC(CCC=C(C)C)CCOCC=O	citrus
CC(CCC=C(C)C)CCOCC=O	melon
CC(CCC=C(C)C)CCOCC=O	green
CC(CCC=C(C)C)O	sweet
CC(CCC=C(C)C)O	oily
CC(CCC=C(C)C)O	green
CC(CCC=C(C)C)O	coriander
CC(CCC=C(C)CCC=C(C)C)C=O	muguet
CC(CCC=C(C)CCC=C(C)C)C=O	wax
CC(CCC=C(C)CCC=C(C)C)C=O	watery
CC(CCC=C(C)CCC=C(C)C)C=O	hyacinth
CC(CCC=C(C)CCC=C(C)C)C=O	floral
CC(CCC=C(C)CCC=C(C)C)C=O	green
CC(CCC=C(C)CCC=C(C)C)C=O	aldehydic
CC(CCC=C(C)CCC=C(C)C)CC=O	floral
CC(CCC=C(C)CCC=C(C)C)CC=O	green
CC(CCC=C(C)CCC=C(C)C)CC=O	muguet
CC(CCC=C(C)CCC=C(C)C)CC=O	creamy
CC(CCC=C(C)CCC=C(C)C)CCO	floral
CC(CCC=C(C)CCC=C(C)C)CCO	green
CC(CCC=C(C)CCC=C(C)C)CCO	fruity
CC(CCC=C(C)CCC=C(C)C)CCO	floral
CC(CCC=C(C)CCC=C(C)C)CCO	metallic
CC(CCC=C(C)CCC=C(C)C)CCO	cyclamen
CC(CCC=C(C)CCC=C(C)C)CO	wax
CC(CCC=C(C)CCC=C(C)C)CO	aldehydic
CC(CCC=C(C)CCC=C(C)C)OC(=O)C	green
CC(CCC=C(C)CCC=C(C)C)OC(=O)C	citrus
CC(CCC=C(C)CCC=C(C)C)OC(=O)C	marine
CC(CCC=C(C)CCC=C(C)C)OC(=O)C	tangerine
CC(CCC=C(C)CCC=C(C)C)OC(=O)C	seaweed
CC(CCC=C(C)CCC=C(C)C)OC(=O)C	wax
CC(CCC=C(C)CCC=C(C)C)OC(=O)C	fresh
CC(CCC=C(C)CCC=C(C)C)OC(=O)C	bitter
CC(CCC=C(C)CCC=O)C=C	floral
CC(CCC=C(C)CCC=O)C=C	aldehydic
CC(CCC=C(C)CCC=O)C=C	magnolia
CC(CCC=C(C)CCC=O)C=C	lily
CC(CCC=C(C)CCC=O)C=C	muguet
CC(CCC1=CC=CC=C1)C=O	sweet
CC(CCC1=CC=CC=C1)C=O	floral
CC(CCC1=CC=CC=C1)C=O	earthy
CC(CCC1=CC=CC=C1)C=O	musty
CC(CCC1=CC=CC=C1)CC#N	citrus
CC(CCC1=CC=CC=C1)CC#N	floral
CC(CCC1=CC=CC=C1)CC#N	muguet
CC(CCC1=CC=CC=C1)CC#N	lily
CC(CCC1=CC=CC=C1)CC#N	sweet
CC(CCC1=CC=CC=C1)CC#N	metallic
CC(CCC1=CC=CC=C1)CC=O	lily
CC(CCC1=CC=CC=C1)CC=O	green
CC(CCC1=CC=CC=C1)CC=O	wax
CC(CCC1=CC=CC=C1)CC=O	woody
CC(CCC1=CC=CC=C1)CC=O	aldehydic
CC(CCC1=CC=CC=C1)CC=O	fresh
